id,title,description,availability,link,image link,price,identifier exists,gtin,mpn,brand,condition,adult,color,size,gender,age group
PROD_0130,"Apple T-Shirt - XXL Green","Show your pride with this comfortable Green Apple T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/apple/t-shirt/PROD_0130,http://www.example.com/images/apple/t-shirt/PROD_0130.jpg,37.38 USD,yes,761966020525,TS-APP-12A45C97,Apple,new,no,Green,XXL,unisex,adult
PROD_0131,"Samsung Smart Speaker V3X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Samsung Smart Speaker V3X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/samsung/smart_speaker/PROD_0131,http://www.example.com/images/samsung/smart_speaker/PROD_0131.jpg,114.73 USD,yes,940738914041,SS-SAM-6F2275CB,Samsung,new,no,Black,One Size,unisex,
PROD_0132,"Logitech Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Logitech Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/logitech/smartwatch/PROD_0132,http://www.example.com/images/logitech/smartwatch/PROD_0132.jpg,451.98 USD,yes,077054628464,SW-LOG-F91F2681,Logitech,new,no,Silver,One Size,male,adult
PROD_0133,"Dell Wireless Headphones - Rose Gold - Noise Cancelling","Immerse yourself in rich, dynamic sound with Dell Wireless Headphones. Featuring active noise cancellation and a comfortable Rose Gold design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/dell/wireless_headphones/PROD_0133,http://www.example.com/images/dell/wireless_headphones/PROD_0133.jpg,344.13 USD,yes,440356597793,HP-DEL-5544B34C,Dell,new,no,Rose Gold,One Size,unisex,
PROD_0134,"Philips Gaming Mouse - Blue - High Precision","Gain the edge in your games with the Philips Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Blue RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/philips/gaming_mouse/PROD_0134,http://www.example.com/images/philips/gaming_mouse/PROD_0134.jpg,67.63 USD,yes,,GM-PHI-0B403164,Philips,new,no,Blue,One Size,unisex,adult
PROD_0135,"Dyson Fitness Tracker V5X - Black Band","Achieve your fitness goals with the Dyson Fitness Tracker V5X. Monitor your heart rate, steps, sleep, and more with this sleek Black device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/dyson/fitness_tracker/PROD_0135,http://www.example.com/images/dyson/fitness_tracker/PROD_0135.jpg,120.73 USD,yes,440336215357,FT-DYS-1296CF13,Dyson,new,no,Black,One Size,male,adult
PROD_0136,"Amazon Everyday Backpack - Green - Standard","The Amazon Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Green backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/amazon/backpack/PROD_0136,http://www.example.com/images/amazon/backpack/PROD_0136.jpg,98.66 USD,yes,687053075249,BP-AMA-CD70F16C,Amazon,new,no,Green,Standard,male,adult
PROD_0137,"HP Logo Coffee Mug - Purple","Enjoy your favorite beverage in this high-quality HP Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Purple finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/hp/coffee_mug/PROD_0137,http://www.example.com/images/hp/coffee_mug/PROD_0137.jpg,21.82 USD,yes,,CM-HP--E77074E4,HP,new,no,Purple,One Size,unisex,
PROD_0138,"Sony LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0138,http://www.example.com/images/sony/desk_lamp/PROD_0138.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0139,"Microsoft Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Microsoft V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/microsoft/laptop/PROD_0139,http://www.example.com/images/microsoft/laptop/PROD_0139.jpg,1925.10 USD,yes,707127110826,LT-MIC-5481358F,Microsoft,new,no,Black,One Size,unisex,
PROD_0140,"Google Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Google Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/google/smart_speaker/PROD_0140,http://www.example.com/images/google/smart_speaker/PROD_0140.jpg,88.79 USD,yes,733796590299,SS-GOO-E3C67C6A,Google,new,no,Charcoal,One Size,unisex,adult
PROD_0141,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0141,http://www.example.com/images/adidas/smartwatch/PROD_0141.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0142,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0142,http://www.example.com/images/nike/t-shirt/PROD_0142.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0143,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0143,http://www.example.com/images/ikea/wireless_headphones/PROD_0143.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0144,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0144,http://www.example.com/images/dell/gaming_mouse/PROD_0144.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0145,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0145,http://www.example.com/images/philips/fitness_tracker/PROD_0145.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0146,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0146,http://www.example.com/images/dyson/backpack/PROD_0146.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0147,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0147,http://www.example.com/images/amazon/coffee_mug/PROD_0147.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0148,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0148,http://www.example.com/images/hp/desk_lamp/PROD_0148.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
PROD_0149,"Sony Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Sony V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/sony/laptop/PROD_0149,http://www.example.com/images/sony/laptop/PROD_0149.jpg,1925.10 USD,yes,707127110826,LT-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0150,"Google Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Google Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/google/smart_speaker/PROD_0150,http://www.example.com/images/google/smart_speaker/PROD_0150.jpg,88.79 USD,yes,733796590299,SS-GOO-E3C67C6A,Google,new,no,Charcoal,One Size,unisex,adult
PROD_0151,"Microsoft Smartwatch Series V3X - Rose Gold Band","Stay connected and track your fitness with the Microsoft Smartwatch Series V3X. Featuring health monitoring, notifications, and a stylish Rose Gold band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/microsoft/smartwatch/PROD_0151,http://www.example.com/images/microsoft/smartwatch/PROD_0151.jpg,451.98 USD,yes,034720912177,SW-MIC-5481358F,Microsoft,new,no,Rose Gold,One Size,unisex,adult
PROD_0152,"Adidas Logo T-Shirt - M Blue","Show your pride with this comfortable Blue Adidas Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/adidas/t-shirt/PROD_0152,http://www.example.com/images/adidas/t-shirt/PROD_0152.jpg,33.07 USD,yes,249397651036,TS-ADI-BB1A29D6,Adidas,new,no,Blue,M,female,adult
PROD_0153,"Nike Wireless Headphones - Rose Gold - Noise Cancelling","Immerse yourself in rich, dynamic sound with Nike Wireless Headphones. Featuring active noise cancellation and a comfortable Rose Gold design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/nike/wireless_headphones/PROD_0153,http://www.example.com/images/nike/wireless_headphones/PROD_0153.jpg,329.17 USD,yes,440356597793,HP-NIK-D6F415CC,Nike,new,no,Rose Gold,One Size,unisex,
PROD_0154,"IKEA Gaming Mouse - Red - High Precision","Gain the edge in your games with the IKEA Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Red RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/ikea/gaming_mouse/PROD_0154,http://www.example.com/images/ikea/gaming_mouse/PROD_0154.jpg,66.86 USD,yes,,GM-IKE-EF0155F1,IKEA,new,no,Red,One Size,unisex,adult
PROD_0155,"Dell Fitness Tracker V4X - Red Band","Achieve your fitness goals with the Dell Fitness Tracker V4X. Monitor your heart rate, steps, sleep, and more with this sleek Red device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/dell/fitness_tracker/PROD_0155,http://www.example.com/images/dell/fitness_tracker/PROD_0155.jpg,117.70 USD,yes,007353912648,FT-DEL-5544B34C,Dell,new,no,Red,One Size,female,adult
PROD_0156,"Philips Everyday Backpack - Blue - Large","The Philips Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/philips/backpack/PROD_0156,http://www.example.com/images/philips/backpack/PROD_0156.jpg,104.38 USD,yes,440336215357,BP-PHI-0B403164,Philips,new,no,Blue,Large,unisex,kids
PROD_0157,"Dyson Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Dyson Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/dyson/coffee_mug/PROD_0157,http://www.example.com/images/dyson/coffee_mug/PROD_0157.jpg,21.82 USD,yes,,CM-DYS-1296CF13,Dyson,new,no,White,One Size,unisex,
PROD_0158,"Amazon LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Amazon LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/amazon/desk_lamp/PROD_0158,http://www.example.com/images/amazon/desk_lamp/PROD_0158.jpg,51.02 USD,yes,,DL-AMA-CD70F16C,Amazon,new,no,Silver,One Size,unisex,
PROD_0159,"HP Laptop V1X Laptop - 17.6 inch - Silver","Powerful and sleek, the HP V1X Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/hp/laptop/PROD_0159,http://www.example.com/images/hp/laptop/PROD_0159.jpg,1968.27 USD,yes,567676717590,LT-HP--E77074E4,HP,new,no,Silver,One Size,unisex,
PROD_0160,"Google Laptop V3Pro Laptop - 17.6 inch - Space Grey","Powerful and sleek, the Google V3Pro Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Space Grey finish makes it as stylish as it is functional.",in_stock,http://www.example.com/google/laptop/PROD_0160,http://www.example.com/images/google/laptop/PROD_0160.jpg,1937.52 USD,yes,700141695535,LT-GOO-E3C67C6A,Google,new,no,Space Grey,One Size,unisex,
PROD_0161,"Samsung Gaming Mouse - Red - High Precision","Gain the edge in your games with the Samsung Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Red RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/samsung/gaming_mouse/PROD_0161,http://www.example.com/images/samsung/gaming_mouse/PROD_0161.jpg,57.17 USD,yes,937397754637,GM-SAM-6F2275CB,Samsung,new,no,Red,One Size,unisex,adult
PROD_0162,"Logitech Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Logitech Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/logitech/smart_speaker/PROD_0162,http://www.example.com/images/logitech/smart_speaker/PROD_0162.jpg,85.20 USD,yes,733796590299,SS-LOG-F91F2681,Logitech,new,no,Grey,One Size,unisex,adult
PROD_0163,"Dell Logo T-Shirt - XS White","Show your pride with this comfortable White Dell Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/dell/t-shirt/PROD_0163,http://www.example.com/images/dell/t-shirt/PROD_0163.jpg,29.98 USD,yes,,TS-DEL-5544B34C,Dell,new,no,White,XS,unisex,adult
PROD_0164,"Philips Wireless Headphones - White - Noise Cancelling","Immerse yourself in rich, dynamic sound with Philips Wireless Headphones. Featuring active noise cancellation and a comfortable White design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/philips/wireless_headphones/PROD_0164,http://www.example.com/images/philips/wireless_headphones/PROD_0164.jpg,355.60 USD,yes,222501069830,HP-PHI-0B403164,Philips,new,no,White,One Size,unisex,
PROD_0165,"Dyson Laptop V5Pro Laptop - 15.6 inch - Silver","Powerful and sleek, the Dyson V5Pro Laptop features a stunning 15.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/dyson/laptop/PROD_0165,http://www.example.com/images/dyson/laptop/PROD_0165.jpg,1596.16 USD,yes,567676717590,LT-DYS-1296CF13,Dyson,new,no,Silver,One Size,unisex,
PROD_0166,"Amazon Logo Coffee Mug - Yellow","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Yellow finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0166,http://www.example.com/images/amazon/coffee_mug/PROD_0166.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,Yellow,One Size,unisex,
PROD_0167,"HP Fitness Tracker V3Max - Blue Band","Achieve your fitness goals with the HP Fitness Tracker V3Max. Monitor your heart rate, steps, sleep, and more with this sleek Blue device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/hp/fitness_tracker/PROD_0167,http://www.example.com/images/hp/fitness_tracker/PROD_0167.jpg,130.41 USD,yes,007353912648,FT-HP--E77074E4,HP,new,no,Blue,One Size,male,adult
PROD_0168,"Sony LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0168,http://www.example.com/images/sony/desk_lamp/PROD_0168.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Silver,One Size,unisex,
PROD_0169,"Microsoft Everyday Backpack - Black - Small","The Microsoft Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Black backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/microsoft/backpack/PROD_0169,http://www.example.com/images/microsoft/backpack/PROD_0169.jpg,95.59 USD,yes,440336215357,BP-MIC-5481358F,Microsoft,new,no,Black,Small,male,adult
PROD_0170,"Apple T-Shirt - XXL Green","Show your pride with this comfortable Green Apple T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/apple/t-shirt/PROD_0170,http://www.example.com/images/apple/t-shirt/PROD_0170.jpg,37.38 USD,yes,761966020525,TS-APP-12A45C97,Apple,new,no,Green,XXL,unisex,adult
PROD_0171,"Samsung Smart Speaker V3X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Samsung Smart Speaker V3X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/samsung/smart_speaker/PROD_0171,http://www.example.com/images/samsung/smart_speaker/PROD_0171.jpg,114.73 USD,yes,940738914041,SS-SAM-6F2275CB,Samsung,new,no,Black,One Size,unisex,
PROD_0172,"Logitech Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Logitech Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/logitech/smartwatch/PROD_0172,http://www.example.com/images/logitech/smartwatch/PROD_0172.jpg,451.98 USD,yes,077054628464,SW-LOG-F91F2681,Logitech,new,no,Silver,One Size,male,adult
PROD_0173,"Dell Wireless Headphones - Rose Gold - Noise Cancelling","Immerse yourself in rich, dynamic sound with Dell Wireless Headphones. Featuring active noise cancellation and a comfortable Rose Gold design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/dell/wireless_headphones/PROD_0173,http://www.example.com/images/dell/wireless_headphones/PROD_0173.jpg,344.13 USD,yes,440356597793,HP-DEL-5544B34C,Dell,new,no,Rose Gold,One Size,unisex,
PROD_0174,"Philips Gaming Mouse - Blue - High Precision","Gain the edge in your games with the Philips Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Blue RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/philips/gaming_mouse/PROD_0174,http://www.example.com/images/philips/gaming_mouse/PROD_0174.jpg,67.63 USD,yes,,GM-PHI-0B403164,Philips,new,no,Blue,One Size,unisex,adult
PROD_0175,"Dyson Fitness Tracker V5X - Black Band","Achieve your fitness goals with the Dyson Fitness Tracker V5X. Monitor your heart rate, steps, sleep, and more with this sleek Black device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/dyson/fitness_tracker/PROD_0175,http://www.example.com/images/dyson/fitness_tracker/PROD_0175.jpg,120.73 USD,yes,440336215357,FT-DYS-1296CF13,Dyson,new,no,Black,One Size,male,adult
PROD_0176,"Amazon Everyday Backpack - Green - Standard","The Amazon Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Green backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/amazon/backpack/PROD_0176,http://www.example.com/images/amazon/backpack/PROD_0176.jpg,98.66 USD,yes,687053075249,BP-AMA-CD70F16C,Amazon,new,no,Green,Standard,male,adult
PROD_0177,"HP Logo Coffee Mug - Purple","Enjoy your favorite beverage in this high-quality HP Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Purple finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/hp/coffee_mug/PROD_0177,http://www.example.com/images/hp/coffee_mug/PROD_0177.jpg,21.82 USD,yes,,CM-HP--E77074E4,HP,new,no,Purple,One Size,unisex,
PROD_0178,"Sony LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0178,http://www.example.com/images/sony/desk_lamp/PROD_0178.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0179,"Microsoft Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Microsoft V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/microsoft/laptop/PROD_0179,http://www.example.com/images/microsoft/laptop/PROD_0179.jpg,1925.10 USD,yes,707127110826,LT-MIC-5481358F,Microsoft,new,no,Black,One Size,unisex,
PROD_0180,"Google Fitness Tracker V3X - Blue Band","Achieve your fitness goals with the Google Fitness Tracker V3X. Monitor your heart rate, steps, sleep, and more with this sleek Blue device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/google/fitness_tracker/PROD_0180,http://www.example.com/images/google/fitness_tracker/PROD_0180.jpg,122.99 USD,yes,236750002154,FT-GOO-E3C67C6A,Google,new,no,Blue,One Size,female,adult
PROD_0181,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0181,http://www.example.com/images/adidas/smartwatch/PROD_0181.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0182,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0182,http://www.example.com/images/nike/t-shirt/PROD_0182.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0183,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0183,http://www.example.com/images/ikea/wireless_headphones/PROD_0183.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0184,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0184,http://www.example.com/images/dell/gaming_mouse/PROD_0184.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0185,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0185,http://www.example.com/images/philips/fitness_tracker/PROD_0185.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0186,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0186,http://www.example.com/images/dyson/backpack/PROD_0186.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0187,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0187,http://www.example.com/images/amazon/coffee_mug/PROD_0187.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0188,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0188,http://www.example.com/images/hp/desk_lamp/PROD_0188.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
PROD_0189,"Sony Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Sony V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/sony/laptop/PROD_0189,http://www.example.com/images/sony/laptop/PROD_0189.jpg,1925.10 USD,yes,707127110826,LT-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0190,"Microsoft Smart Speaker V4X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Microsoft Smart Speaker V4X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/microsoft/smart_speaker/PROD_0190,http://www.example.com/images/microsoft/smart_speaker/PROD_0190.jpg,88.75 USD,yes,707127110826,SS-MIC-5481358F,Microsoft,new,no,Charcoal,One Size,unisex,
PROD_0191,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0191,http://www.example.com/images/adidas/smartwatch/PROD_0191.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0192,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0192,http://www.example.com/images/nike/t-shirt/PROD_0192.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0193,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0193,http://www.example.com/images/ikea/wireless_headphones/PROD_0193.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0194,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0194,http://www.example.com/images/dell/gaming_mouse/PROD_0194.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
